,partner,period,trade_value_usd,reporter
221,Ireland,201609,1133,Slovakia
222,Italy,201609,228270,Slovakia
223,Lithuania,201609,1076,Slovakia
224,Poland,201609,28,Slovakia
228,World,201610,83506,Slovakia
229,Hungary,201610,2749,Slovakia
230,Ireland,201610,516,Slovakia
231,Italy,201610,77012,Slovakia
232,Lithuania,201610,2496,Slovakia
233,Poland,201610,733,Slovakia
234,World,201611,157482,Slovakia
235,France,201611,9528,Slovakia
236,Hungary,201611,758,Slovakia
237,Italy,201611,143292,Slovakia
238,Lithuania,201611,1897,Slovakia
239,Netherlands,201611,720,Slovakia
240,Poland,201611,1287,Slovakia
241,World,201612,29754,Slovakia
242,France,201612,9058,Slovakia
243,Hungary,201612,1081,Slovakia
244,Italy,201612,16278,Slovakia
245,Lithuania,201612,1818,Slovakia
246,Netherlands,201612,851,Slovakia
247,Poland,201612,668,Slovakia
0,World,201401,5624,Slovenia
1,France,201401,84,Slovenia
2,Ireland,201401,987,Slovenia
3,Italy,201401,1308,Slovenia
4,Lithuania,201401,2773,Slovenia
5,Poland,201401,473,Slovenia
6,World,201402,9564,Slovenia
7,Ireland,201402,1636,Slovenia
8,Italy,201402,2966,Slovenia
9,Lithuania,201402,3450,Slovenia
10,Poland,201402,1512,Slovenia
11,World,201403,4987,Slovenia
12,Lithuania,201403,4187,Slovenia
13,Poland,201403,800,Slovenia
14,World,201404,10823,Slovenia
15,France,201404,90,Slovenia
16,Ireland,201404,370,Slovenia
17,Italy,201404,1898,Slovenia
18,Lithuania,201404,3862,Slovenia
19,Turkey,201404,4603,Slovenia
20,World,201405,5773,Slovenia
21,Ireland,201405,817,Slovenia
22,Lithuania,201405,3785,Slovenia
23,Poland,201405,1171,Slovenia
24,World,201406,4449,Slovenia
25,France,201406,90,Slovenia
26,Ireland,201406,810,Slovenia
27,Italy,201406,1993,Slovenia
28,Poland,201406,1557,Slovenia
29,World,201407,4758,Slovenia
30,France,201407,1262,Slovenia
31,Ireland,201407,399,Slovenia
32,Lithuania,201407,2385,Slovenia
33,Poland,201407,712,Slovenia
34,World,201408,37410,Slovenia
35,France,201408,1861,Slovenia
36,Ireland,201408,1191,Slovenia
37,Italy,201408,1336,Slovenia
38,Lithuania,201408,3275,Slovenia
39,Netherlands,201408,29014,Slovenia
40,Poland,201408,733,Slovenia
44,World,201409,182326,Slovenia
45,France,201409,231,Slovenia
46,Ireland,201409,986,Slovenia
47,Italy,201409,147778,Slovenia
48,Lithuania,201409,2493,Slovenia
49,Netherlands,201409,29172,Slovenia
50,Poland,201409,1665,Slovenia
53,World,201410,197811,Slovenia
54,France,201410,374,Slovenia
55,Italy,201410,193005,Slovenia
56,Lithuania,201410,3114,Slovenia
57,Netherlands,201410,80,Slovenia
58,Poland,201410,1237,Slovenia
61,World,201411,233107,Slovenia
62,France,201411,7060,Slovenia
63,Ireland,201411,1541,Slovenia
64,Italy,201411,209724,Slovenia
65,Lithuania,201411,3304,Slovenia
66,Netherlands,201411,9947,Slovenia
67,Poland,201411,1532,Slovenia
68,World,201412,9586,Slovenia
69,France,201412,4786,Slovenia
70,Ireland,201412,997,Slovenia
71,Netherlands,201412,1671,Slovenia
72,Poland,201412,2133,Slovenia
76,World,201501,7889,Slovenia
77,France,201501,275,Slovenia
78,Ireland,201501,1237,Slovenia
79,Italy,201501,1521,Slovenia
80,Lithuania,201501,2561,Slovenia
81,Netherlands,201501,1860,Slovenia
82,Poland,201501,434,Slovenia
83,World,201502,2484,Slovenia
84,France,201502,254,Slovenia
85,Ireland,201502,529,Slovenia
86,Lithuania,201502,1018,Slovenia
87,Poland,201502,684,Slovenia
90,World,201503,5070,Slovenia
91,France,201503,162,Slovenia
92,Ireland,201503,852,Slovenia
93,Italy,201503,1648,Slovenia
94,Lithuania,201503,1553,Slovenia
95,Poland,201503,855,Slovenia
96,World,201504,5216,Slovenia
97,France,201504,136,Slovenia
98,Ireland,201504,2695,Slovenia
99,Lithuania,201504,1445,Slovenia
100,Poland,201504,940,Slovenia
103,World,201505,4827,Slovenia
104,France,201505,71,Slovenia
105,Ireland,201505,978,Slovenia
106,Lithuania,201505,3777,Slovenia
109,World,201506,5950,Slovenia
110,France,201506,84,Slovenia
111,Ireland,201506,722,Slovenia
112,Lithuania,201506,5144,Slovenia
115,World,201507,4911,Slovenia
116,France,201507,1339,Slovenia
117,Ireland,201507,1308,Slovenia
118,Lithuania,201507,2035,Slovenia
119,Poland,201507,229,Slovenia
122,World,201508,4343,Slovenia
123,France,201508,1851,Slovenia
124,Ireland,201508,1498,Slovenia
125,Lithuania,201508,874,Slovenia
126,Poland,201508,120,Slovenia
129,World,201509,245795,Slovenia
130,France,201509,462,Slovenia
131,Ireland,201509,461,Slovenia
132,Italy,201509,179349,Slovenia
133,Lithuania,201509,4555,Slovenia
134,Netherlands,201509,54628,Slovenia
135,Poland,201509,453,Slovenia
136,Turkey,201509,5888,Slovenia
139,World,201510,224837,Slovenia
140,France,201510,5666,Slovenia
141,Ireland,201510,1198,Slovenia
142,Italy,201510,217191,Slovenia
143,Poland,201510,782,Slovenia
146,World,201511,464713,Slovenia
147,France,201511,2413,Slovenia
148,Ireland,201511,774,Slovenia
149,Italy,201511,456217,Slovenia
150,Lithuania,201511,3243,Slovenia
151,Netherlands,201511,291,Slovenia
152,Poland,201511,1775,Slovenia
155,World,201512,26496,Slovenia
156,France,201512,3935,Slovenia
157,Germany,201512,15990,Slovenia
158,Ireland,201512,2634,Slovenia
159,Lithuania,201512,1625,Slovenia
160,Netherlands,201512,1121,Slovenia
161,Poland,201512,1192,Slovenia
162,World,201601,13681,Slovenia
163,France,201601,236,Slovenia
164,Ireland,201601,426,Slovenia
165,Lithuania,201601,1947,Slovenia
166,Poland,201601,128,Slovenia
167,Turkey,201601,10943,Slovenia
170,World,201602,5122,Slovenia
171,France,201602,267,Slovenia
172,Ireland,201602,479,Slovenia
173,Italy,201602,842,Slovenia
174,Lithuania,201602,2938,Slovenia
175,Poland,201602,596,Slovenia
176,World,201603,6607,Slovenia
177,France,201603,817,Slovenia
178,Ireland,201603,2423,Slovenia
179,Italy,201603,1842,Slovenia
180,Lithuania,201603,1162,Slovenia
181,Poland,201603,363,Slovenia
184,World,201604,4302,Slovenia
185,France,201604,66,Slovenia
186,Ireland,201604,1796,Slovenia
187,Lithuania,201604,1982,Slovenia
188,Poland,201604,458,Slovenia
191,World,201605,3635,Slovenia
192,France,201605,64,Slovenia
193,Italy,201605,1945,Slovenia
194,Lithuania,201605,1627,Slovenia
197,World,201606,20836,Slovenia
198,Hungary,201606,6997,Slovenia
199,Ireland,201606,2520,Slovenia
200,Italy,201606,4573,Slovenia
201,Lithuania,201606,2940,Slovenia
202,Poland,201606,3807,Slovenia
203,World,201607,13774,Slovenia
204,France,201607,401,Slovenia
205,Hungary,201607,8332,Slovenia
206,Ireland,201607,1014,Slovenia
207,Italy,201607,1937,Slovenia
208,Lithuania,201607,1774,Slovenia
209,Poland,201607,316,Slovenia
210,World,201608,17788,Slovenia
211,France,201608,1161,Slovenia
212,Hungary,201608,6820,Slovenia
213,Ireland,201608,976,Slovenia
214,Italy,201608,348,Slovenia
215,Netherlands,201608,7995,Slovenia
216,Poland,201608,488,Slovenia
219,World,201609,230628,Slovenia
220,France,201609,121,Slovenia
221,Ireland,201609,1133,Slovenia
222,Italy,201609,228270,Slovenia
223,Lithuania,201609,1076,Slovenia
224,Poland,201609,28,Slovenia
228,World,201610,83506,Slovenia
229,Hungary,201610,2749,Slovenia
230,Ireland,201610,516,Slovenia
231,Italy,201610,77012,Slovenia
232,Lithuania,201610,2496,Slovenia
233,Poland,201610,733,Slovenia
234,World,201611,157482,Slovenia
235,France,201611,9528,Slovenia
236,Hungary,201611,758,Slovenia
237,Italy,201611,143292,Slovenia
238,Lithuania,201611,1897,Slovenia
239,Netherlands,201611,720,Slovenia
240,Poland,201611,1287,Slovenia
241,World,201612,29754,Slovenia
242,France,201612,9058,Slovenia
243,Hungary,201612,1081,Slovenia
244,Italy,201612,16278,Slovenia
245,Lithuania,201612,1818,Slovenia
246,Netherlands,201612,851,Slovenia
247,Poland,201612,668,Slovenia
0,World,201401,5624,Spain
1,France,201401,84,Spain
2,Ireland,201401,987,Spain
3,Italy,201401,1308,Spain
4,Lithuania,201401,2773,Spain
5,Poland,201401,473,Spain
6,World,201402,9564,Spain
7,Ireland,201402,1636,Spain
8,Italy,201402,2966,Spain
9,Lithuania,201402,3450,Spain
10,Poland,201402,1512,Spain
11,World,201403,4987,Spain
12,Lithuania,201403,4187,Spain
13,Poland,201403,800,Spain
14,World,201404,10823,Spain
15,France,201404,90,Spain
16,Ireland,201404,370,Spain
17,Italy,201404,1898,Spain
18,Lithuania,201404,3862,Spain
19,Turkey,201404,4603,Spain
20,World,201405,5773,Spain
21,Ireland,201405,817,Spain
22,Lithuania,201405,3785,Spain
23,Poland,201405,1171,Spain
24,World,201406,4449,Spain
25,France,201406,90,Spain
26,Ireland,201406,810,Spain
27,Italy,201406,1993,Spain
28,Poland,201406,1557,Spain
29,World,201407,4758,Spain
30,France,201407,1262,Spain
31,Ireland,201407,399,Spain
32,Lithuania,201407,2385,Spain
33,Poland,201407,712,Spain
34,World,201408,37410,Spain
35,France,201408,1861,Spain
36,Ireland,201408,1191,Spain
37,Italy,201408,1336,Spain
38,Lithuania,201408,3275,Spain
39,Netherlands,201408,29014,Spain
40,Poland,201408,733,Spain
44,World,201409,182326,Spain
45,France,201409,231,Spain
46,Ireland,201409,986,Spain
47,Italy,201409,147778,Spain
48,Lithuania,201409,2493,Spain
49,Netherlands,201409,29172,Spain
50,Poland,201409,1665,Spain
53,World,201410,197811,Spain
54,France,201410,374,Spain
55,Italy,201410,193005,Spain
56,Lithuania,201410,3114,Spain
57,Netherlands,201410,80,Spain
58,Poland,201410,1237,Spain
61,World,201411,233107,Spain
62,France,201411,7060,Spain
63,Ireland,201411,1541,Spain
64,Italy,201411,209724,Spain
65,Lithuania,201411,3304,Spain
66,Netherlands,201411,9947,Spain
67,Poland,201411,1532,Spain
68,World,201412,9586,Spain
69,France,201412,4786,Spain
70,Ireland,201412,997,Spain
71,Netherlands,201412,1671,Spain
72,Poland,201412,2133,Spain
76,World,201501,7889,Spain
77,France,201501,275,Spain
78,Ireland,201501,1237,Spain
79,Italy,201501,1521,Spain
80,Lithuania,201501,2561,Spain
81,Netherlands,201501,1860,Spain
82,Poland,201501,434,Spain
83,World,201502,2484,Spain
84,France,201502,254,Spain
85,Ireland,201502,529,Spain
86,Lithuania,201502,1018,Spain
87,Poland,201502,684,Spain
90,World,201503,5070,Spain
91,France,201503,162,Spain
92,Ireland,201503,852,Spain
93,Italy,201503,1648,Spain
94,Lithuania,201503,1553,Spain
95,Poland,201503,855,Spain
96,World,201504,5216,Spain
97,France,201504,136,Spain
98,Ireland,201504,2695,Spain
99,Lithuania,201504,1445,Spain
100,Poland,201504,940,Spain
103,World,201505,4827,Spain
104,France,201505,71,Spain
105,Ireland,201505,978,Spain
106,Lithuania,201505,3777,Spain
109,World,201506,5950,Spain
110,France,201506,84,Spain
111,Ireland,201506,722,Spain
112,Lithuania,201506,5144,Spain
115,World,201507,4911,Spain
116,France,201507,1339,Spain
117,Ireland,201507,1308,Spain
118,Lithuania,201507,2035,Spain
119,Poland,201507,229,Spain
122,World,201508,4343,Spain
123,France,201508,1851,Spain
124,Ireland,201508,1498,Spain
125,Lithuania,201508,874,Spain
126,Poland,201508,120,Spain
129,World,201509,245795,Spain
130,France,201509,462,Spain
131,Ireland,201509,461,Spain
132,Italy,201509,179349,Spain
133,Lithuania,201509,4555,Spain
134,Netherlands,201509,54628,Spain
135,Poland,201509,453,Spain
136,Turkey,201509,5888,Spain
139,World,201510,224837,Spain
140,France,201510,5666,Spain
141,Ireland,201510,1198,Spain
142,Italy,201510,217191,Spain
143,Poland,201510,782,Spain
146,World,201511,464713,Spain
147,France,201511,2413,Spain
148,Ireland,201511,774,Spain
149,Italy,201511,456217,Spain
150,Lithuania,201511,3243,Spain
151,Netherlands,201511,291,Spain
152,Poland,201511,1775,Spain
155,World,201512,26496,Spain
156,France,201512,3935,Spain
157,Germany,201512,15990,Spain
158,Ireland,201512,2634,Spain
159,Lithuania,201512,1625,Spain
160,Netherlands,201512,1121,Spain
161,Poland,201512,1192,Spain
162,World,201601,13681,Spain
163,France,201601,236,Spain
164,Ireland,201601,426,Spain
165,Lithuania,201601,1947,Spain
166,Poland,201601,128,Spain
167,Turkey,201601,10943,Spain
170,World,201602,5122,Spain
171,France,201602,267,Spain
172,Ireland,201602,479,Spain
173,Italy,201602,842,Spain
174,Lithuania,201602,2938,Spain
175,Poland,201602,596,Spain
176,World,201603,6607,Spain
177,France,201603,817,Spain
178,Ireland,201603,2423,Spain
179,Italy,201603,1842,Spain
180,Lithuania,201603,1162,Spain
181,Poland,201603,363,Spain
184,World,201604,4302,Spain
185,France,201604,66,Spain
186,Ireland,201604,1796,Spain
187,Lithuania,201604,1982,Spain
188,Poland,201604,458,Spain
191,World,201605,3635,Spain
192,France,201605,64,Spain
193,Italy,201605,1945,Spain
194,Lithuania,201605,1627,Spain
197,World,201606,20836,Spain
198,Hungary,201606,6997,Spain
199,Ireland,201606,2520,Spain
200,Italy,201606,4573,Spain
201,Lithuania,201606,2940,Spain
202,Poland,201606,3807,Spain
203,World,201607,13774,Spain
204,France,201607,401,Spain
205,Hungary,201607,8332,Spain
206,Ireland,201607,1014,Spain
207,Italy,201607,1937,Spain
208,Lithuania,201607,1774,Spain
209,Poland,201607,316,Spain
210,World,201608,17788,Spain
211,France,201608,1161,Spain
212,Hungary,201608,6820,Spain
213,Ireland,201608,976,Spain
214,Italy,201608,348,Spain
215,Netherlands,201608,7995,Spain
216,Poland,201608,488,Spain
219,World,201609,230628,Spain
220,France,201609,121,Spain
221,Ireland,201609,1133,Spain
222,Italy,201609,228270,Spain
223,Lithuania,201609,1076,Spain
224,Poland,201609,28,Spain
228,World,201610,83506,Spain
229,Hungary,201610,2749,Spain
230,Ireland,201610,516,Spain
231,Italy,201610,77012,Spain
232,Lithuania,201610,2496,Spain
233,Poland,201610,733,Spain
234,World,201611,157482,Spain
235,France,201611,9528,Spain
236,Hungary,201611,758,Spain
237,Italy,201611,143292,Spain
238,Lithuania,201611,1897,Spain
239,Netherlands,201611,720,Spain
240,Poland,201611,1287,Spain
241,World,201612,29754,Spain
242,France,201612,9058,Spain
243,Hungary,201612,1081,Spain
244,Italy,201612,16278,Spain
245,Lithuania,201612,1818,Spain
246,Netherlands,201612,851,Spain
247,Poland,201612,668,Spain
0,World,201401,5624,Sweden
1,France,201401,84,Sweden
2,Ireland,201401,987,Sweden
3,Italy,201401,1308,Sweden
4,Lithuania,201401,2773,Sweden
5,Poland,201401,473,Sweden
6,World,201402,9564,Sweden
7,Ireland,201402,1636,Sweden
8,Italy,201402,2966,Sweden
9,Lithuania,201402,3450,Sweden
10,Poland,201402,1512,Sweden
11,World,201403,4987,Sweden
12,Lithuania,201403,4187,Sweden
13,Poland,201403,800,Sweden
14,World,201404,10823,Sweden
15,France,201404,90,Sweden
16,Ireland,201404,370,Sweden
17,Italy,201404,1898,Sweden
18,Lithuania,201404,3862,Sweden
19,Turkey,201404,4603,Sweden
20,World,201405,5773,Sweden
21,Ireland,201405,817,Sweden
22,Lithuania,201405,3785,Sweden
23,Poland,201405,1171,Sweden
24,World,201406,4449,Sweden
25,France,201406,90,Sweden
26,Ireland,201406,810,Sweden
27,Italy,201406,1993,Sweden
28,Poland,201406,1557,Sweden
29,World,201407,4758,Sweden
30,France,201407,1262,Sweden
31,Ireland,201407,399,Sweden
32,Lithuania,201407,2385,Sweden
33,Poland,201407,712,Sweden
34,World,201408,37410,Sweden
35,France,201408,1861,Sweden
36,Ireland,201408,1191,Sweden
37,Italy,201408,1336,Sweden
38,Lithuania,201408,3275,Sweden
39,Netherlands,201408,29014,Sweden
40,Poland,201408,733,Sweden
44,World,201409,182326,Sweden
45,France,201409,231,Sweden
46,Ireland,201409,986,Sweden
47,Italy,201409,147778,Sweden
48,Lithuania,201409,2493,Sweden
49,Netherlands,201409,29172,Sweden
50,Poland,201409,1665,Sweden
53,World,201410,197811,Sweden
54,France,201410,374,Sweden
55,Italy,201410,193005,Sweden
56,Lithuania,201410,3114,Sweden
57,Netherlands,201410,80,Sweden
58,Poland,201410,1237,Sweden
61,World,201411,233107,Sweden
62,France,201411,7060,Sweden
63,Ireland,201411,1541,Sweden
64,Italy,201411,209724,Sweden
65,Lithuania,201411,3304,Sweden
66,Netherlands,201411,9947,Sweden
67,Poland,201411,1532,Sweden
68,World,201412,9586,Sweden
69,France,201412,4786,Sweden
70,Ireland,201412,997,Sweden
71,Netherlands,201412,1671,Sweden
72,Poland,201412,2133,Sweden
76,World,201501,7889,Sweden
77,France,201501,275,Sweden
78,Ireland,201501,1237,Sweden
79,Italy,201501,1521,Sweden
80,Lithuania,201501,2561,Sweden
81,Netherlands,201501,1860,Sweden
82,Poland,201501,434,Sweden
83,World,201502,2484,Sweden
84,France,201502,254,Sweden
85,Ireland,201502,529,Sweden
86,Lithuania,201502,1018,Sweden
87,Poland,201502,684,Sweden
90,World,201503,5070,Sweden
91,France,201503,162,Sweden
92,Ireland,201503,852,Sweden
93,Italy,201503,1648,Sweden
94,Lithuania,201503,1553,Sweden
95,Poland,201503,855,Sweden
96,World,201504,5216,Sweden
97,France,201504,136,Sweden
98,Ireland,201504,2695,Sweden
99,Lithuania,201504,1445,Sweden
100,Poland,201504,940,Sweden
103,World,201505,4827,Sweden
104,France,201505,71,Sweden
105,Ireland,201505,978,Sweden
106,Lithuania,201505,3777,Sweden
109,World,201506,5950,Sweden
110,France,201506,84,Sweden
111,Ireland,201506,722,Sweden
112,Lithuania,201506,5144,Sweden
115,World,201507,4911,Sweden
116,France,201507,1339,Sweden
117,Ireland,201507,1308,Sweden
118,Lithuania,201507,2035,Sweden
119,Poland,201507,229,Sweden
122,World,201508,4343,Sweden
123,France,201508,1851,Sweden
124,Ireland,201508,1498,Sweden
125,Lithuania,201508,874,Sweden
126,Poland,201508,120,Sweden
129,World,201509,245795,Sweden
130,France,201509,462,Sweden
131,Ireland,201509,461,Sweden
132,Italy,201509,179349,Sweden
133,Lithuania,201509,4555,Sweden
134,Netherlands,201509,54628,Sweden
135,Poland,201509,453,Sweden
136,Turkey,201509,5888,Sweden
139,World,201510,224837,Sweden
140,France,201510,5666,Sweden
141,Ireland,201510,1198,Sweden
142,Italy,201510,217191,Sweden
143,Poland,201510,782,Sweden
146,World,201511,464713,Sweden
147,France,201511,2413,Sweden
148,Ireland,201511,774,Sweden
149,Italy,201511,456217,Sweden
150,Lithuania,201511,3243,Sweden
151,Netherlands,201511,291,Sweden
152,Poland,201511,1775,Sweden
155,World,201512,26496,Sweden
156,France,201512,3935,Sweden
157,Germany,201512,15990,Sweden
158,Ireland,201512,2634,Sweden
159,Lithuania,201512,1625,Sweden
160,Netherlands,201512,1121,Sweden
161,Poland,201512,1192,Sweden
