period,trade_value_usd,origin,destin,period_date
201511,1803,Australia,New Zealand,2015-11-01
201511,195053,Canada,New Zealand,2015-11-01
201511,65,United Kingdom,New Zealand,2015-11-01
201511,34650,United States of America,New Zealand,2015-11-01
201511,32,Austria,Canada,2015-11-01
201511,1329,Canada,Canada,2015-11-01
201511,22,France,Canada,2015-11-01
201511,27,Japan,Canada,2015-11-01
201511,84,United Kingdom,Canada,2015-11-01
201511,365273,United States of America,Canada,2015-11-01
201511,615767,Canada,Denmark,2015-11-01
201511,34,France,Denmark,2015-11-01
201511,3653,Germany,Denmark,2015-11-01
201511,13,Latvia,Denmark,2015-11-01
201511,3695,Netherlands,Denmark,2015-11-01
201511,31,Poland,Denmark,2015-11-01
201511,214,Sweden,Denmark,2015-11-01
201511,115733,United States of America,Denmark,2015-11-01
201511,720,Bulgaria,Denmark,2015-11-01
201511,3500,Netherlands,Greece,2015-11-01
201511,61,United Kingdom,Greece,2015-11-01
201511,623,Mexico,South Africa,2015-11-01
201511,1008,United States of America,South Africa,2015-11-01
201511,491,Greece,South Africa,2015-11-01
201511,2597,Malaysia,South Africa,2015-11-01
201511,34482,Belgium,United Kingdom,2015-11-01
201511,1478372,Canada,United Kingdom,2015-11-01
201511,6557,Sri Lanka,United Kingdom,2015-11-01
201511,28742,Denmark,United Kingdom,2015-11-01
201511,2624,France,United Kingdom,2015-11-01
201511,347,Hungary,United Kingdom,2015-11-01
201511,10253,Ireland,United Kingdom,2015-11-01
201511,10379,Netherlands,United Kingdom,2015-11-01
201511,18098,Poland,United Kingdom,2015-11-01
201511,75273,United States of America,United Kingdom,2015-11-01
201511,12,Belgium,Czech Rep.,2015-11-01
201511,10155,Canada,Czech Rep.,2015-11-01
201511,295,France,Czech Rep.,2015-11-01
201511,20382,Germany,Czech Rep.,2015-11-01
201511,35959,United Kingdom,Czech Rep.,2015-11-01
201511,3594,United States of America,Czech Rep.,2015-11-01
201511,6450,Canada,Estonia,2015-11-01
201511,505,France,Estonia,2015-11-01
201511,1713,Latvia,Estonia,2015-11-01
201512,35666,Canada,Czech Rep.,2015-12-01
201512,271,France,Czech Rep.,2015-12-01
201512,20609,Germany,Czech Rep.,2015-12-01
201512,1263,Hungary,Czech Rep.,2015-12-01
201512,195088,United Kingdom,Czech Rep.,2015-12-01
201511,1706,Canada,Serbia,2015-11-01
201511,2031,Mexico,Serbia,2015-11-01
201511,5389,Canada,Hungary,2015-11-01
201511,131,Czech Rep.,Hungary,2015-11-01
201511,13593,Germany,Hungary,2015-11-01
201511,798,Slovenia,Hungary,2015-11-01
201511,1253,United Kingdom,Hungary,2015-11-01
201511,13371,Canada,Latvia,2015-11-01
201511,223,France,Latvia,2015-11-01
201511,2700,Germany,Latvia,2015-11-01
201511,23958,Lithuania,Latvia,2015-11-01
201511,1048,Netherlands,Latvia,2015-11-01
201511,1983,United Kingdom,Latvia,2015-11-01
201511,14,United States of America,Latvia,2015-11-01
201511,594,Czech Rep.,Lithuania,2015-11-01
201511,1336,France,Lithuania,2015-11-01
201511,1576,Germany,Lithuania,2015-11-01
201511,24,Italy,Lithuania,2015-11-01
201511,1205,Latvia,Lithuania,2015-11-01
201511,74,United Kingdom,Lithuania,2015-11-01
201511,1035,Canada,Norway,2015-11-01
201511,16912,Denmark,Norway,2015-11-01
201511,209,Netherlands,Norway,2015-11-01
201511,594,United States of America,Norway,2015-11-01
201511,396,Canada,Armenia,2015-11-01
201511,1591,Russian Federation,Armenia,2015-11-01
201511,630,Canada,Barbados,2015-11-01
201511,768,United Kingdom,Barbados,2015-11-01
201511,5041,United States of America,Barbados,2015-11-01
201511,452,Canada,Montenegro,2015-11-01
201511,143,Turkey,Montenegro,2015-11-01
201511,819,Canada,Panama,2015-11-01
201511,17597,United States of America,Panama,2015-11-01
201511,457,Canada,TFYR of Macedonia,2015-11-01
201511,54,China,TFYR of Macedonia,2015-11-01
201511,60,Luxembourg,Georgia,2015-11-01
201509,274942,Canada,Denmark,2015-09-01
201511,28188,United States of America,Guatemala,2015-11-01
201509,1018,Bulgaria,Denmark,2015-09-01
201509,30,France,Denmark,2015-09-01
201509,16,Sweden,Denmark,2015-09-01
201509,75351,United States of America,Denmark,2015-09-01
201509,3495,Germany,Denmark,2015-09-01
201509,13,Latvia,Denmark,2015-09-01
201509,1970,Netherlands,Denmark,2015-09-01
201511,3664,Austria,Italy,2015-11-01
201511,167289,Canada,Italy,2015-11-01
201511,49229,Germany,Italy,2015-11-01
201511,11524,Netherlands,Italy,2015-11-01
201511,276,Romania,Italy,2015-11-01
201511,2054,United Kingdom,Italy,2015-11-01
201511,1055,Finland,Russian Federation,2015-11-01
201511,343,United Kingdom,Russian Federation,2015-11-01
201511,4126,United States of America,India,2015-11-01
201511,561894,Canada,Australia,2015-11-01
201511,64478,New Zealand,Australia,2015-11-01
201511,305440,United States of America,Australia,2015-11-01
201511,698,Austria,Bosnia Herzegovina,2015-11-01
201511,2779,Germany,Bosnia Herzegovina,2015-11-01
201511,139,Austria,Croatia,2015-11-01
201511,2018,Czech Rep.,Croatia,2015-11-01
201511,3879,France,Croatia,2015-11-01
201511,1081,Germany,Croatia,2015-11-01
201511,2784,Hungary,Croatia,2015-11-01
201511,487,Italy,Croatia,2015-11-01
201511,207,Netherlands,Croatia,2015-11-01
201511,6,United Kingdom,Croatia,2015-11-01
201512,3838,Austria,Hungary,2015-12-01
201512,198,Czech Rep.,Hungary,2015-12-01
201512,27382,Germany,Hungary,2015-12-01
201511,58871,Austria,Germany,2015-11-01
201511,2188460,Canada,Germany,2015-11-01
201511,39,France,Germany,2015-11-01
201511,13641,Netherlands,Germany,2015-11-01
201511,30,India,Germany,2015-11-01
201511,726,Spain,Germany,2015-11-01
201511,2500,United States of America,Germany,2015-11-01
201509,5085,Guatemala,El Salvador,2015-09-01
201509,202,United States of America,El Salvador,2015-09-01
201511,27590,United States of America,Philippines,2015-11-01
201511,3986,United States of America,Peru,2015-11-01
201511,3557,China,Philippines,2015-11-01
201511,2776,Austria,Switzerland,2015-11-01
201511,77136,Canada,Switzerland,2015-11-01
201511,4009,France,Switzerland,2015-11-01
201511,39788,Germany,Switzerland,2015-11-01
201511,162,Netherlands,Switzerland,2015-11-01
201511,970,United Kingdom,Switzerland,2015-11-01
201511,81,United States of America,Switzerland,2015-11-01
201511,3477,France,Antigua and Barbuda,2015-11-01
201511,286,United States of America,Antigua and Barbuda,2015-11-01
201511,151272,Canada,Austria,2015-11-01
201511,50155,Denmark,Austria,2015-11-01
201511,420451,Germany,Austria,2015-11-01
201511,163,Malaysia,Austria,2015-11-01
201511,1008,Netherlands,Austria,2015-11-01
201512,334,Czech Rep.,Lithuania,2015-12-01
201512,10499,France,Lithuania,2015-12-01
201512,531,Germany,Lithuania,2015-12-01
201512,3320,Latvia,Lithuania,2015-12-01
201512,70,United Kingdom,Lithuania,2015-12-01
201511,36573,Denmark,Belgium,2015-11-01
201511,125471,Canada,Belgium,2015-11-01
201511,134118,Netherlands,Belgium,2015-11-01
201511,805,United Kingdom,Belgium,2015-11-01
201511,223,TFYR of Macedonia,Bulgaria,2015-11-01
201511,1152,Austria,Bulgaria,2015-11-01
201511,3331,Germany,Bulgaria,2015-11-01
201511,661,Germany,France,2015-11-01
201511,4634,Italy,Cyprus,2015-11-01
201511,17511,Netherlands,Cyprus,2015-11-01
201511,891,United Kingdom,Cyprus,2015-11-01
201511,1755,Belgium,France,2015-11-01
201511,306,China,France,2015-11-01
201511,22912,Denmark,France,2015-11-01
201511,4623,Italy,France,2015-11-01
201511,15,Portugal,France,2015-11-01
201511,7204,United Kingdom,France,2015-11-01
201511,1275,United States of America,France,2015-11-01
201511,15040,Netherlands,France,2015-11-01
201511,1047,France,Luxembourg,2015-11-01
201511,3250,Germany,Luxembourg,2015-11-01
201511,10,Italy,Luxembourg,2015-11-01
201511,42,Portugal,Luxembourg,2015-11-01
201511,95,United Kingdom,Luxembourg,2015-11-01
201511,637,Belgium,Luxembourg,2015-11-01
201511,534,Canada,Luxembourg,2015-11-01
201511,3222,France,Malta,2015-11-01
201511,421,Thailand,Malta,2015-11-01
201511,7625,United Kingdom,Malta,2015-11-01
201511,126,Portugal,Mozambique,2015-11-01
201511,34019,Belgium,Netherlands,2015-11-01
201511,407214,Canada,Netherlands,2015-11-01
201511,648,United Kingdom,Netherlands,2015-11-01
201511,115,United States of America,Netherlands,2015-11-01
201511,3009,Austria,Romania,2015-11-01
201511,235,Bulgaria,Romania,2015-11-01
201511,10719,Denmark,Romania,2015-11-01
201511,526,France,Romania,2015-11-01
201511,137,Germany,Romania,2015-11-01
201511,1163,Hungary,Romania,2015-11-01
201511,100,Netherlands,Romania,2015-11-01
201511,379,United Kingdom,Romania,2015-11-01
201511,79872,Austria,Poland,2015-11-01
201511,150071,Canada,Poland,2015-11-01
201511,32480,France,Poland,2015-11-01
201511,22784,Germany,Poland,2015-11-01
201511,181,United Kingdom,Poland,2015-11-01
201511,62,Romania,Spain,2015-11-01
201511,121,India,Spain,2015-11-01
201511,4194,United Kingdom,Spain,2015-11-01
201511,104,United States of America,Spain,2015-11-01
201511,70585,Canada,Spain,2015-11-01
201511,46491,France,Spain,2015-11-01
201511,3860,Germany,Spain,2015-11-01
201511,7133,Netherlands,Spain,2015-11-01
201509,1071,United States of America,"China, Hong Kong SAR",2015-09-01
201509,9101,Canada,"China, Hong Kong SAR",2015-09-01
201509,2779,United Kingdom,"China, Hong Kong SAR",2015-09-01
201509,775,Japan,"China, Hong Kong SAR",2015-09-01
201511,421,United Kingdom,Bermuda,2015-11-01
201511,20509,United States of America,Bermuda,2015-11-01
201511,17435,France,Mauritius,2015-11-01
201511,261,Canada,Greenland,2015-11-01
201511,475,Denmark,Greenland,2015-11-01
201511,449,Germany,Rep. of Moldova,2015-11-01
201511,65,Canada,Brazil,2015-11-01
201511,2674,United States of America,Kuwait,2015-11-01
201511,1953,United States of America,Belize,2015-11-01
201511,953,Canada,French Polynesia,2015-11-01
201511,231,France,French Polynesia,2015-11-01
201511,72,Germany,French Polynesia,2015-11-01
201511,113,Mexico,French Polynesia,2015-11-01
201511,6070,United States of America,French Polynesia,2015-11-01
201511,3487,Australia,Singapore,2015-11-01
201511,31110,Canada,Singapore,2015-11-01
201511,96,China,Singapore,2015-11-01
201511,3075,Indonesia,Singapore,2015-11-01
201511,1924,Japan,Singapore,2015-11-01
201511,738,Malaysia,Singapore,2015-11-01
201511,1,Philippines,Singapore,2015-11-01
201511,8055,United Kingdom,Singapore,2015-11-01
201511,9812,United States of America,Singapore,2015-11-01
201511,3,Kenya,Uganda,2015-11-01
201511,95,United Kingdom,Saint Vincent and the Grenadines,2015-11-01
201511,723,United States of America,Saint Vincent and the Grenadines,2015-11-01
201511,2511,South Africa,Botswana,2015-11-01
201511,414,Germany,Kazakhstan,2015-11-01
201511,348,Russian Federation,Kazakhstan,2015-11-01
201512,100,Canada,Belarus,2015-12-01
201511,1247,Canada,Seychelles,2015-11-01
201511,2,Sri Lanka,Seychelles,2015-11-01
201511,80,Netherlands,Seychelles,2015-11-01
201511,20,South Africa,Seychelles,2015-11-01
201511,157,United Arab Emirates,Seychelles,2015-11-01
201511,165,United Kingdom,Seychelles,2015-11-01
201511,216,United States of America,Seychelles,2015-11-01
201511,218711,Canada,Ireland,2015-11-01
201511,2878,France,Ireland,2015-11-01
201511,50,India,Ireland,2015-11-01
201511,13913,United Kingdom,Ireland,2015-11-01
201511,539,Canada,Iceland,2015-11-01
201511,570,Mexico,Iceland,2015-11-01
201511,202,United States of America,Iceland,2015-11-01
201512,28889,France,Russian Federation,2015-12-01
201512,549,Germany,Russian Federation,2015-12-01
201512,129,United Kingdom,Russian Federation,2015-12-01
201512,53618,United States of America,Russian Federation,2015-12-01
201512,1253915,Canada,Australia,2015-12-01
201512,38901,New Zealand,Australia,2015-12-01
201512,131695,United States of America,Australia,2015-12-01
201511,24249,United States of America,Malaysia,2015-11-01
201511,2133832,Canada,Japan,2015-11-01
201511,109251,United States of America,Japan,2015-11-01
201511,26281,Canada,Finland,2015-11-01
201511,13280,China,Malaysia,2015-11-01
201511,1851,New Zealand,Malaysia,2015-11-01
201511,1519,United Kingdom,Malaysia,2015-11-01
201511,75,Canada,"China, Hong Kong SAR",2015-11-01
201511,64,France,Portugal,2015-11-01
201511,216,Germany,Portugal,2015-11-01
201511,942,Spain,Portugal,2015-11-01
201511,1385,United Kingdom,Portugal,2015-11-01
201511,11670,United States of America,Portugal,2015-11-01
201511,4433,Austria,Slovenia,2015-11-01
201511,18298,Canada,Slovenia,2015-11-01
201511,3027,Germany,Slovenia,2015-11-01
201511,916,Mexico,Slovenia,2015-11-01
201511,789,Canada,Slovakia,2015-11-01
201511,11569,China,Slovakia,2015-11-01
201511,7550,Czech Rep.,Slovakia,2015-11-01
201511,6053,Hungary,Slovakia,2015-11-01
201511,9310,Poland,Slovakia,2015-11-01
201511,682,United States of America,"China, Hong Kong SAR",2015-11-01
201511,1338,United Kingdom,"China, Hong Kong SAR",2015-11-01
201503,33229,Austria,Germany,2015-03-01
201503,1701629,Canada,Germany,2015-03-01
201503,5844,Denmark,Germany,2015-03-01
201503,12466,Netherlands,Germany,2015-03-01
201503,66,India,Germany,2015-03-01
201503,79,Thailand,Germany,2015-03-01
201503,28801,United Kingdom,Germany,2015-03-01
201503,1617,United States of America,Germany,2015-03-01
201503,47027,Belgium,United Kingdom,2015-03-01
201503,1516460,Canada,United Kingdom,2015-03-01
201503,10734,Sri Lanka,United Kingdom,2015-03-01
201503,5368,France,United Kingdom,2015-03-01
201503,202,Hungary,United Kingdom,2015-03-01
201503,6465,Ireland,United Kingdom,2015-03-01
201503,8286,Netherlands,United Kingdom,2015-03-01
201503,768,Poland,United Kingdom,2015-03-01
201503,667,Portugal,United Kingdom,2015-03-01
201503,20340,United States of America,United Kingdom,2015-03-01
201503,28,China,Canada,2015-03-01
201503,27862,Canada,Mexico,2015-03-01
201503,14819,United States of America,Mexico,2015-03-01
201503,870,Canada,Norway,2015-03-01
201503,11208,Denmark,Norway,2015-03-01
201503,247,Italy,Norway,2015-03-01
201503,214,Netherlands,Norway,2015-03-01
201503,145,Spain,Norway,2015-03-01
201503,5160,United States of America,Norway,2015-03-01
201503,95569,Canada,Canada,2015-03-01
201503,32,France,Canada,2015-03-01
201503,144084,United States of America,Canada,2015-03-01
201512,455,Canada,Bosnia Herzegovina,2015-12-01
201512,680,Germany,Bosnia Herzegovina,2015-12-01
201512,94,Indonesia,Bosnia Herzegovina,2015-12-01
201503,54,United States of America,El Salvador,2015-03-01
201503,7262,Guatemala,El Salvador,2015-03-01
201503,926,Canada,Montenegro,2015-03-01
201503,32,France,Montenegro,2015-03-01
201503,6567,Australia,New Zealand,2015-03-01
201503,130519,Canada,New Zealand,2015-03-01
201503,34501,United States of America,New Zealand,2015-03-01
201503,74,France,Czech Rep.,2015-03-01
201509,43464,Canada,Mexico,2015-09-01
201509,206,China,Mexico,2015-09-01
201509,71,Guatemala,Mexico,2015-09-01
201503,20167,Germany,Czech Rep.,2015-03-01
201503,73116,Canada,Czech Rep.,2015-03-01
201503,17978,Denmark,Czech Rep.,2015-03-01
201503,10421,Netherlands,Czech Rep.,2015-03-01
201503,6218,United Kingdom,Czech Rep.,2015-03-01
201503,608,Bulgaria,Denmark,2015-03-01
201503,293493,Canada,Denmark,2015-03-01
201503,29,France,Denmark,2015-03-01
201503,6,Latvia,Denmark,2015-03-01
201503,3946,Netherlands,Denmark,2015-03-01
201503,397,Sweden,Denmark,2015-03-01
201503,94815,United States of America,Denmark,2015-03-01
201503,8524,Germany,Denmark,2015-03-01
201512,28778,Austria,Germany,2015-12-01
201512,662779,Canada,Germany,2015-12-01
201512,10801,Denmark,Germany,2015-12-01
201512,13719,Netherlands,Germany,2015-12-01
201512,666,Poland,Germany,2015-12-01
201512,22,India,Germany,2015-12-01
201512,9495,United States of America,Germany,2015-12-01
201503,6650,Canada,Estonia,2015-03-01
201503,1389,Finland,Estonia,2015-03-01
201503,306,France,Estonia,2015-03-01
201503,4266,Latvia,Estonia,2015-03-01
201503,102,Germany,Lithuania,2015-03-01
201503,1513,Latvia,Lithuania,2015-03-01
201503,234,United Kingdom,Lithuania,2015-03-01
201503,396,Czech Rep.,Lithuania,2015-03-01
201503,17,Denmark,Lithuania,2015-03-01
201503,3035,France,Lithuania,2015-03-01
201503,8069,Canada,South Africa,2015-03-01
201503,3125,Netherlands,South Africa,2015-03-01
201503,7387,Egypt,South Africa,2015-03-01
201503,132201,United States of America,South Africa,2015-03-01
201503,1,China,Nicaragua,2015-03-01
201503,3975,Costa Rica,Nicaragua,2015-03-01
201503,2493,Guatemala,Nicaragua,2015-03-01
201503,9605,United States of America,Nicaragua,2015-03-01
201503,83,Canada,TFYR of Macedonia,2015-03-01
201503,3784,Sri Lanka,Qatar,2015-03-01
201503,9637,India,Qatar,2015-03-01
201503,318,United Kingdom,Qatar,2015-03-01
201503,2963,United States of America,Qatar,2015-03-01
201503,74,Canada,Antigua and Barbuda,2015-03-01
201503,1493,United States of America,Antigua and Barbuda,2015-03-01
201503,1271,Canada,Barbados,2015-03-01
201503,327,United Kingdom,Barbados,2015-03-01
201503,5554,United States of America,Barbados,2015-03-01
201503,279534,Canada,Australia,2015-03-01
201503,50908,New Zealand,Australia,2015-03-01
201503,73877,United States of America,Australia,2015-03-01
201503,3894,United Kingdom,Australia,2015-03-01
201503,592,Canada,Panama,2015-03-01
201503,9089,United States of America,Panama,2015-03-01
201503,136344,Canada,Belgium,2015-03-01
201503,10461,Denmark,Belgium,2015-03-01
201503,3998,France,Belgium,2015-03-01
201503,683,Germany,Belgium,2015-03-01
201503,58389,Netherlands,Belgium,2015-03-01
201503,541,United Kingdom,Belgium,2015-03-01
201503,13583,United States of America,Belgium,2015-03-01
201503,442,Bulgaria,Greece,2015-03-01
201503,386,Germany,Greece,2015-03-01
201503,1123,Netherlands,Greece,2015-03-01
201503,285,United Kingdom,Greece,2015-03-01
201503,104728,Canada,Austria,2015-03-01
201503,51903,Denmark,Austria,2015-03-01
201503,10535,France,Bulgaria,2015-03-01
201503,1658,Germany,Bulgaria,2015-03-01
201503,1192,Netherlands,Bulgaria,2015-03-01
201503,4060,United States of America,Chile,2015-03-01
201503,73,Belgium,France,2015-03-01
201503,776808,Canada,France,2015-03-01
201503,20060,Denmark,France,2015-03-01
201503,845,Israel,France,2015-03-01
201503,191,Kuwait,France,2015-03-01
201503,23363,Netherlands,France,2015-03-01
201503,26960,United Kingdom,France,2015-03-01
201503,1742,United States of America,France,2015-03-01
201503,3221,Mexico,Guatemala,2015-03-01
201503,50329,United States of America,Guatemala,2015-03-01
201503,3793,United Kingdom,Malta,2015-03-01
201503,37229,Belgium,Netherlands,2015-03-01
201503,96144,Canada,Netherlands,2015-03-01
201503,1918,United States of America,Netherlands,2015-03-01
201503,16786,Austria,Poland,2015-03-01
201503,50047,Canada,Poland,2015-03-01
201503,39674,France,Poland,2015-03-01
201503,24447,Germany,Poland,2015-03-01
201503,912,United Kingdom,Poland,2015-03-01
